epoch,avg_ce,sing_ce,plur_ce,grad_wug,grad_wugs,norm_wug,norm_wugs,target_norm,sep_l2,cos,nbrs_wug,nbrs_wugs,eval_overall,eval_sing,eval_plur
1,,2.0338077545166016,0.5537542104721069,55.47063115437825,52.154334513346356,1.453125,1.453125,1.4494974613189697,1.9453125,0.099609375,狗狗 | _Path |  |  |  phones, gates |  doors |  gate |  rabbits |  door,0.5042017102241516,0.008403361774981022,1.0
2,,0.06379017978906631,0.6924552917480469,39.317708333333336,37.4828125,1.453125,1.453125,1.4494974613189697,1.953125,0.0947265625,狗狗 |  Creature | ࡐ | 動物 |  creature, gates |  rabbits |  doors |  gate |  cats,0.5672268867492676,0.13445378839969635,1.0
3,,0.18506963551044464,0.09134552627801895,30.438671875,29.143896484375,1.453125,1.453125,1.4494974613189697,1.9609375,0.08837890625,狗狗 |  Creature |  creature | _Path | ࡐ, gates |  rabbits |  doors |  cats |  gate,0.5672268867492676,0.13445378839969635,1.0
4,,0.02090427279472351,0.31652647256851196,20.143489583333334,18.620247395833335,1.453125,1.453125,1.4494974613189697,1.96875,0.07763671875, Creature | 狗狗 |  creature | ࡐ | _Path, rabbits |  gates |  doors |  cats |  dogs,0.6554622054100037,0.31092438101768494,1.0
5,,0.0074565475806593895,0.4663923382759094,23.184505208333334,23.358024088541665,1.453125,1.453125,1.4494974613189697,1.9921875,0.057861328125, Creature |  creature | 狗狗 | 動物 | ࡐ, rabbits |  gates |  cats |  doors |  dogs,0.668067216873169,0.3361344635486603,1.0
6,,0.05147970840334892,0.0492560938000679,15.425455729166666,15.246223958333333,1.453125,1.453125,1.4494974613189697,1.9921875,0.0537109375, creature |  Creature | 狗狗 | 動物 | _Path, rabbits |  gates |  cats |  dogs |  doors,0.6596638560295105,0.3193277418613434,1.0
7,,0.022511987015604973,0.0642581582069397,12.659195963541666,12.605224609375,1.453125,1.4453125,1.4494974613189697,2.015625,0.036865234375, creature |  Creature | 狗狗 | 動物 | _Path, rabbits |  gates |  cats |  dogs |  doors,0.668067216873169,0.3361344635486603,1.0
8,,0.01723005622625351,0.028909236192703247,7.136295572916667,6.990201822916666,1.453125,1.453125,1.4494974613189697,2.03125,0.021728515625, creature |  Creature | 狗狗 | 動物 | _Path, rabbits |  cats |  gates |  dogs |  doors,0.7016806602478027,0.40336135029792786,1.0
9,,8.154765964718536e-05,2.580960750579834,6.30032958984375,6.218497721354167,1.453125,1.4453125,1.4494974613189697,2.0625,-0.00677490234375, creature |  Creature | 狗狗 | creature | 動物, rabbits |  cats |  gates |  dogs |  doors,0.8067227005958557,0.6722689270973206,0.9411764740943909
