epoch,wug_proj,wugs_proj,dist
1,-0.016719572246074677,0.10149003565311432,0.118209607899189
2,-0.037346262484788895,0.11293815821409225,0.15028442442417145
3,-0.048476800322532654,0.12326010316610336,0.17173689603805542
4,-0.06064175069332123,0.13246600329875946,0.1931077539920807
5,-0.06269904971122742,0.1339884251356125,0.1966874748468399
6,-0.06331823021173477,0.1347106397151947,0.19802886247634888
7,-0.06315698474645615,0.1345135122537613,0.19767048954963684
8,-0.0640304684638977,0.13518206775188446,0.19921253621578217
9,-0.06794627755880356,0.1388866901397705,0.20683297514915466
10,-0.06885278224945068,0.13977086544036865,0.20862364768981934
11,-0.06867940723896027,0.13989977538585663,0.2085791826248169
12,-0.06946801394224167,0.14025376737117767,0.20972177386283875
13,-0.06996850669384003,0.14079199731349945,0.21076050400733948
14,-0.07153831422328949,0.14248938858509064,0.21402770280838013
15,-0.07506576925516129,0.14598305523395538,0.22104883193969727
16,-0.073938749730587,0.14505115151405334,0.21898990869522095
17,-0.07501006871461868,0.1463807225227356,0.22139078378677368
18,-0.07481914758682251,0.14628753066062927,0.22110667824745178
19,-0.0742591992020607,0.1458706259727478,0.2201298177242279
20,-0.07598546892404556,0.14760753512382507,0.22359299659729004
21,-0.07469365000724792,0.14640027284622192,0.22109392285346985
22,-0.07470324635505676,0.1465662270784378,0.22126947343349457
23,-0.07753018289804459,0.14915312826633453,0.22668331861495972
24,-0.07631288468837738,0.14787079393863678,0.22418367862701416
25,-0.07938412576913834,0.15129399299621582,0.23067811131477356
26,-0.07801597565412521,0.1500682234764099,0.22808420658111572
27,-0.0804075300693512,0.15238070487976074,0.23278823494911194
28,-0.08043623715639114,0.1525038480758667,0.23294007778167725
29,-0.0791449099779129,0.15147316455841064,0.23061807453632355
30,-0.0806087777018547,0.15328243374824524,0.23389121890068054
31,-0.08090227842330933,0.15374669432640076,0.23464897274971008
32,-0.07957998663187027,0.1526511311531067,0.23223111033439636
33,-0.08156761527061462,0.15497325360774994,0.23654086887836456
