epoch,wug_proj,wugs_proj,dist
1,0.054328445345163345,0.08086729049682617,0.026538845151662827
2,0.03580855578184128,0.08840705454349518,0.0525984987616539
3,0.023593423888087273,0.09964644908905029,0.07605302333831787
4,0.010146931745111942,0.11162963509559631,0.10148270428180695
5,4.5262277126312256e-05,0.11915837228298187,0.11911311000585556
6,-0.006912779062986374,0.12443594634532928,0.13134872913360596
7,-0.016969025135040283,0.13349378108978271,0.150462806224823
8,-0.026504909619688988,0.14165888726711273,0.16816379129886627
9,-0.03178690746426582,0.14674079418182373,0.17852769792079926
10,-0.03873023763298988,0.15038922429084778,0.18911945819854736
11,-0.04795440286397934,0.15816251933574677,0.2061169147491455
12,-0.054465070366859436,0.1657315492630005,0.22019661962985992
13,-0.05725070834159851,0.16615955531597137,0.22341026365756989
