epoch,wug_proj,wugs_proj,dist
1,0.045570433139801025,0.12441672384738922,0.0788462907075882
2,0.040899913758039474,0.129018172621727,0.08811825513839722
3,0.035853952169418335,0.1336159110069275,0.09776195883750916
4,0.031216349452733994,0.1381547749042511,0.1069384217262268
5,0.027221009135246277,0.1423136591911316,0.11509265005588531
6,0.023065339773893356,0.14509697258472443,0.12203162908554077
7,0.018763767555356026,0.1474515199661255,0.1286877542734146
8,0.01572382263839245,0.14914783835411072,0.13342401385307312
9,0.013059943914413452,0.1499752551317215,0.13691531121730804
10,0.011726455762982368,0.15036477148532867,0.13863831758499146
11,0.010381201282143593,0.15120366215705872,0.14082245528697968
12,0.009012594819068909,0.15195044875144958,0.14293785393238068
13,0.008055277168750763,0.15263020992279053,0.14457494020462036
14,0.007159292697906494,0.15352903306484222,0.14636974036693573
15,0.006918234750628471,0.1543026864528656,0.14738444983959198
16,0.006175806745886803,0.15460431575775146,0.1484285145998001
