epoch,avg_ce,sing_ce,plur_ce,grad_wug,grad_wugs,norm_wug,norm_wugs,target_norm,sep_l2,cos,nbrs_wug,nbrs_wugs,eval_overall,eval_sing,eval_plur
1,5.964997939144571,0.6114877462387085,1.4977556467056274,85.7058871348699,77.23471111059189,1.4609375,1.4765625,1.4494974613189697,1.90625,0.154296875, [wugs] |  trees |  dogs |  woman |  bicycle, dogs |  walls |  [wug] |  Dogs |  Ducks,0.8991596698760986,0.8403361439704895,0.9579831957817078
2,0.8317990025583034,1.1095646619796753,0.02200045809149742,35.057283353805545,38.89004974365234,1.46875,1.4921875,1.4494974613189697,1.921875,0.15625, [wugs] |  dogs |  trees |  woman |  bicycle, dogs |  walls |  [wug] |  Dogs |  puppies,0.7268907427787781,0.47058823704719543,0.9831932783126831
3,0.7756814502531294,0.7628111243247986,0.015622845850884914,36.006061204274495,34.44622268676758,1.4765625,1.4921875,1.4494974613189697,1.9296875,0.15625, [wugs] |  dogs |  trees |  woman |  bicycle, dogs |  walls |  [wug] |  Dogs |  Ducks,0.7647058963775635,0.5462185144424438,0.9831932783126831
4,0.7410778861498936,0.4805566072463989,0.031564388424158096,33.130357631047566,33.10276168187459,1.4765625,1.4921875,1.4494974613189697,1.9296875,0.1552734375, [wugs] |  dogs |  trees |  woman |  bicycle, dogs |  walls |  [wug] |  Dogs |  puppies,0.8613445162773132,0.7394958138465881,0.9831932783126831
5,0.6177417875095368,0.00297748576849699,1.067909598350525,27.655259323120116,28.188732782999676,1.484375,1.4921875,1.4494974613189697,1.9296875,0.15625, [wugs] |  dogs |  woman |  trees |  bicycle, dogs |  walls |  [wug] |  Dogs |  Ducks,0.9117646813392639,0.848739504814148,0.9747899174690247
6,0.45390798546776145,0.6681788563728333,0.009556153789162636,16.67960219780604,16.561754222710928,1.484375,1.5,1.4494974613189697,1.9375,0.1533203125, [wugs] |  dogs |  woman |  bicycle |  trees, dogs |  walls |  puppies |  Dogs |  Ducks,0.7899159789085388,0.5966386795043945,0.9831932783126831
7,0.4642673707469536,0.0024111687671393156,0.9614618420600891,16.48561781148116,16.38512331644694,1.4921875,1.4921875,1.4494974613189697,1.9375,0.154296875, [wugs] |  dogs |  woman |  bicycle |  trees, dogs |  walls |  Dogs |  puppies |  Ducks,0.924369752407074,0.8739495873451233,0.9747899174690247
8,0.31027337476486233,0.001046258956193924,1.1595391035079956,11.535477449124057,11.571313095092773,1.4921875,1.4921875,1.4494974613189697,1.9453125,0.1533203125, [wugs] |  dogs |  woman |  bicycle |  trees, dogs |  walls |  puppies |  Dogs |  Ducks,0.924369752407074,0.8823529481887817,0.9663865566253662
9,0.3392221774606393,0.0006207064143382013,1.3105108737945557,11.01159904114902,11.027659130096435,1.4921875,1.4921875,1.4494974613189697,1.9453125,0.15234375, [wugs] |  woman |  dogs |  bicycle |  trees, dogs |  walls |  puppies |  Dogs |  Ducks,0.9369747638702393,0.9075630307197571,0.9663865566253662
