epoch,avg_ce,sing_ce,plur_ce,grad_wug,grad_wugs,norm_wug,norm_wugs,target_norm,sep_l2,cos,nbrs_wug,nbrs_wugs,eval_overall,eval_sing,eval_plur
1,,0.2593497931957245,0.0706549733877182,50.86555865612075,45.675393931070964,1.078125,1.078125,1.0794202089309692,1.546875,-0.0284423828125, |  |  Dragon |  dragon | 🐉, cats |  |  |  phones | ᐕ,0.7016806602478027,0.462184876203537,0.9411764740943909
2,,0.006197651848196983,0.6934097409248352,42.79231574651009,44.15740358777942,1.078125,1.078125,1.0794202089309692,1.765625,-0.337890625, Dragon |  dragon | 🐉 | Dragon | , cats | 💏 |  двух |  phones |  rabbits,0.7352941036224365,0.5966386795043945,0.8739495873451233
3,,5.9173860790906474e-05,0.014873075298964977,14.36577749836985,12.503862428109558,1.078125,1.078125,1.0794202089309692,1.8046875,-0.3984375, dragon | 🐉 |  Dragon | Dragon | 🐲, cats |  двух | 💏 | 两只 |  deux,0.7857142686843872,0.680672287940979,0.8907563090324402
4,,0.00022034828725736588,0.0005252834525890648,0.1024010445422429,0.15181375845859293,1.078125,1.078125,1.0794202089309692,1.8046875,-0.3984375, dragon | 🐉 |  Dragon | Dragon | 🐲, cats |  двух | 💏 | 两只 |  deux,0.7605041861534119,0.5966386795043945,0.924369752407074
5,,0.0044309841468930244,0.0003258580691181123,33.032866423112296,37.42120573992758,1.078125,1.078125,1.0794202089309692,1.9375,-0.61328125, dragon | 🐉 |  Dragon | Dragon | 🐲, deux |  двух | 两只 | 两位 |  two,0.8235294222831726,0.680672287940979,0.9663865566253662
6,,3.6477808862400707e-06,2.305416637682356e-05,0.8059332725369408,0.17480215455094975,1.0859375,1.078125,1.0794202089309692,1.9140625,-0.5703125, dragon | 🐉 | 🐲 |  Dragon | Dragon, deux | 两只 |  двух | 两位 |  two,0.7815126180648804,0.6722689270973206,0.8907563090324402
7,,4.470317435334437e-06,1.8929840734926984e-05,0.0010345603568718313,0.0012389546570678552,1.078125,1.078125,1.0794202089309692,1.9140625,-0.5703125, dragon | 🐉 | 🐲 |  Dragon | Dragon, deux | 两只 |  двух | 两位 |  two,0.7731092572212219,0.6722689270973206,0.8739495873451233
8,,1.2063687790941913e-05,9.89416366792284e-06,0.002575029632149987,0.003293688215004901,1.078125,1.078125,1.0794202089309692,1.9140625,-0.5703125, dragon | 🐉 | 🐲 |  Dragon | Dragon, deux | 两只 |  двух | 两位 |  two,0.756302535533905,0.6386554837226868,0.8739495873451233
9,,0.000544290232937783,0.9641022682189941,5.938898655231329,6.04313176390715,1.0859375,1.078125,1.0794202089309692,1.984375,-0.68359375, dragon |  Dragon | 🐉 | 🐲 |  המבקש, deux | 两只 |  двух | 两位 |  Two,0.8571428656578064,0.9411764740943909,0.7731092572212219
