epoch,global_step,phase,token_ce,logit_wug,logit_wugs,logit_gap
1,1,singular,11.1875,18.75,19.625,-0.875
1,2,plural,13.625,9.9375,11.375,-1.4375
1,3,singular,5.65625,18.125,16.875,1.25
1,4,plural,7.90625,14.625,19.25,-4.625
1,5,singular,4.1875,20.875,17.0,3.875
1,6,plural,5.09375,24.625,20.375,4.25
1,7,singular,14.125,12.625,26.625,-14.0
1,8,plural,6.0,23.75,20.0,3.75
1,9,singular,0.76953125,25.5,24.375,1.125
1,10,plural,1.5859375,25.0,25.875,-0.875
1,11,singular,0.173828125,30.25,26.125,4.125
1,12,plural,0.71875,19.875,24.125,-4.25
1,13,singular,0.01556396484375,29.75,24.75,5.0
1,14,plural,4.375,23.75,26.5,-2.75
1,15,singular,0.236328125,32.75,31.375,1.375
1,16,plural,0.0001354217529296875,25.5,34.5,-9.0
1,17,singular,0.00055694580078125,36.75,28.625,8.125
1,18,plural,0.00016021728515625,21.75,32.25,-10.5
1,19,singular,3.796875,20.375,21.75,-1.375
1,20,plural,12.125,40.25,28.125,12.125
1,21,singular,4.03125,28.5,32.5,-4.0
1,22,plural,0.0302734375,32.5,36.0,-3.5
1,23,singular,1.65625,23.25,18.125,5.125
1,24,plural,0.00909423828125,22.875,34.0,-11.125
1,25,singular,0.0001163482666015625,34.0,21.875,12.125
1,26,plural,0.00112152099609375,26.625,33.75,-7.125
1,27,singular,0.0011749267578125,32.25,24.5,7.75
1,28,plural,0.126953125,34.25,36.25,-2.0
1,29,singular,0.042236328125,27.625,23.0,4.625
1,30,plural,0.369140625,29.125,30.0,-0.875
2,31,singular,0.41796875,26.125,25.125,1.0
2,32,plural,0.001220703125,26.5,33.25,-6.75
2,33,singular,5.125999450683594e-06,36.25,19.75,16.5
2,34,plural,0.007659912109375,25.625,35.75,-10.125
2,35,singular,5.25,33.0,38.25,-5.25
2,36,plural,0.25390625,31.75,33.0,-1.25
2,37,singular,1.9073486328125e-06,38.0,17.875,20.125
2,38,plural,0.2255859375,31.375,32.75,-1.375
2,39,singular,1.1920928955078125e-06,38.0,23.625,14.375
2,40,plural,0.00140380859375,27.5,34.25,-6.75
2,41,singular,2.384185791015625e-07,43.75,26.875,16.875
2,42,plural,0.5078125,27.375,27.875,-0.5
2,43,singular,2.2649765014648438e-06,42.25,28.625,13.625
2,44,plural,13.625,42.25,28.625,13.625
2,45,singular,0.06982421875,33.75,31.125,2.625
2,46,plural,2.5272369384765625e-05,22.0,37.75,-15.75
2,47,singular,1.03125,25.75,26.125,-0.375
2,48,plural,2.1457672119140625e-06,24.0,38.25,-14.25
2,49,singular,0.2021484375,31.75,30.25,1.5
2,50,plural,0.00677490234375,33.25,38.25,-5.0
2,51,singular,0.828125,32.0,32.25,-0.25
2,52,plural,0.32421875,29.625,30.625,-1.0
2,53,singular,4.291534423828125e-06,37.25,19.5,17.75
2,54,plural,0.002655029296875,26.75,32.75,-6.0
2,55,singular,2.5272369384765625e-05,36.5,25.375,11.125
2,56,plural,1.5735626220703125e-05,24.5,37.0,-12.5
2,57,singular,0.0157470703125,34.25,28.25,6.0
2,58,plural,2.125,36.75,34.75,2.0
2,59,singular,0.03271484375,30.875,27.375,3.5
2,60,plural,1.7881393432617188e-06,15.5625,42.5,-26.9375
3,61,singular,0.1611328125,31.875,30.125,1.75
3,62,plural,0.0,21.625,43.75,-22.125
3,63,singular,5.53131103515625e-05,34.5,18.25,16.25
3,64,plural,1.0728836059570312e-06,25.5,39.25,-13.75
3,65,singular,21.5,25.0,46.5,-21.5
3,66,plural,0.0076904296875,26.125,35.75,-9.625
3,67,singular,1.1920928955078125e-07,40.25,16.75,23.5
3,68,plural,0.0002899169921875,26.75,35.25,-8.5
3,69,singular,0.00042724609375,32.0,20.25,11.75
3,70,plural,5.25,38.5,33.25,5.25
3,71,singular,0.0001373291015625,35.5,26.375,9.125
3,72,plural,0.0,26.0,45.5,-19.5
3,73,singular,0.002838134765625,34.0,28.125,5.875
3,74,plural,1.5497207641601562e-06,23.0,37.25,-14.25
3,75,singular,0.9375,31.25,31.5,-0.25
3,76,plural,0.000453948974609375,25.25,35.0,-9.75
3,77,singular,4.76837158203125e-07,40.25,25.25,15.0
3,78,plural,0.00015926361083984375,26.875,35.75,-8.875
3,79,singular,3.337860107421875e-06,37.5,19.625,17.875
3,80,plural,1.7881393432617188e-06,29.125,42.75,-13.625
3,81,singular,2.384185791015625e-07,39.0,17.75,21.25
3,82,plural,0.0206298828125,28.5,32.5,-4.0
3,83,singular,13.875,29.125,43.0,-13.875
3,84,plural,0.8984375,30.125,29.75,0.375
3,85,singular,7.05718994140625e-05,40.75,31.125,9.625
3,86,plural,0.0009613037109375,22.25,36.25,-14.0
3,87,singular,2.47955322265625e-05,35.75,22.75,13.0
3,88,plural,0.00019073486328125,23.5,33.75,-10.25
3,89,singular,4.76837158203125e-07,40.0,24.375,15.625
3,90,plural,2.4557113647460938e-05,25.125,36.75,-11.625
4,91,singular,4.5299530029296875e-06,37.0,15.9375,21.0625
4,92,plural,4.0531158447265625e-05,25.25,35.5,-10.25
4,93,singular,2.47955322265625e-05,35.75,22.75,13.0
4,94,plural,9.625,40.75,31.125,9.625
4,95,singular,7.152557373046875e-06,37.5,24.875,12.625
4,96,plural,2.384185791015625e-07,24.875,40.25,-15.375
4,97,singular,18.125,26.875,45.0,-18.125
4,98,plural,0.0294189453125,28.625,32.25,-3.625
4,99,singular,0.0,41.25,24.25,17.0
4,100,plural,0.0184326171875,29.25,33.25,-4.0
4,101,singular,7.3909759521484375e-06,41.75,21.875,19.875
4,102,plural,0.0003528594970703125,21.25,37.25,-16.0
4,103,singular,5.960464477539062e-07,39.5,17.625,21.875
4,104,plural,5.5,38.75,33.25,5.5
4,105,singular,1.4185905456542969e-05,37.0,25.25,11.75
4,106,plural,2.7418136596679688e-06,20.375,40.0,-19.625
4,107,singular,5.340576171875e-05,34.75,22.375,12.375
4,108,plural,0.0,26.5,45.5,-19.0
4,109,singular,19.0,26.5,45.5,-19.0
4,110,plural,8.20159912109375e-05,22.875,34.5,-11.625
4,111,singular,0.0,40.25,22.25,18.0
4,112,plural,5.960464477539062e-07,21.625,38.5,-16.875
