epoch,global_step,phase,token_ce,logit_wug,logit_wugs,logit_gap
1,1,singular,19.625,4.0625,12.125,-8.0625
1,2,plural,16.25,4.125,7.25,-3.125
1,3,singular,11.0,12.0625,16.75,-4.6875
1,7,singular,7.375,16.125,17.875,-1.75
1,9,singular,1.984375,21.875,17.75,4.125
1,11,singular,0.78515625,21.25,18.375,2.875
1,12,plural,7.625,27.25,19.625,7.625
1,14,plural,0.07568359375,22.375,25.5,-3.125
1,16,plural,0.052978515625,20.875,24.75,-3.875
1,18,plural,0.025146484375,22.25,26.625,-4.375
1,19,singular,2.421875,22.875,25.125,-2.25
1,20,plural,8.4375,15.75,15.0625,0.6875
1,21,singular,0.09375,25.875,23.375,2.5
1,24,plural,1.90625,21.75,22.25,-0.5
1,25,singular,2.703125,24.0,26.625,-2.625
1,26,plural,0.76171875,27.875,27.75,0.125
1,27,singular,0.0146484375,27.625,23.25,4.375
1,28,plural,0.00174713134765625,24.125,30.625,-6.5
1,29,singular,1.3359375,23.5,24.5,-1.0
1,30,plural,8.375,31.625,23.25,8.375
2,31,singular,0.050537109375,27.5,24.5,3.0
2,32,plural,0.0018768310546875,19.0,29.5,-10.5
2,33,singular,0.73046875,25.75,25.75,0.0
2,36,plural,0.0245361328125,25.5,29.25,-3.75
2,37,singular,0.000324249267578125,32.0,22.5,9.5
2,40,plural,0.042236328125,23.375,27.5,-4.125
2,41,singular,0.0003948211669921875,29.875,21.375,8.5
2,42,plural,2.234375,27.875,25.75,2.125
2,43,singular,0.90625,25.25,25.625,-0.375
2,44,plural,0.3515625,26.875,27.75,-0.875
2,46,plural,0.0014495849609375,18.375,29.75,-11.375
2,48,plural,0.004547119140625,24.5,30.0,-5.5
2,51,singular,0.00811767578125,29.0,24.0,5.0
2,53,singular,0.1826171875,27.375,25.75,1.625
2,54,plural,0.349609375,27.0,27.875,-0.875
2,55,singular,1.984375,22.375,23.625,-1.25
2,56,plural,0.00726318359375,25.125,30.125,-5.0
2,57,singular,2.467632293701172e-05,34.25,21.625,12.625
2,58,plural,3.171875,28.625,25.5,3.125
2,59,singular,1.609375,24.25,25.625,-1.375
3,62,plural,0.50390625,26.25,26.75,-0.5
3,63,singular,0.0018463134765625,28.25,21.25,7.0
3,64,plural,0.000545501708984375,17.125,31.0,-13.875
3,65,singular,0.3515625,27.125,26.25,0.875
3,69,singular,3.814697265625e-05,31.75,20.25,11.5
3,70,plural,0.69921875,27.125,27.125,0.0
3,71,singular,5.375,23.625,29.0,-5.375
3,72,plural,0.080078125,25.625,28.125,-2.5
3,73,singular,0.00010538101196289062,33.0,22.0,11.0
3,74,plural,1.3125,28.625,27.625,1.0
3,76,plural,0.00020122528076171875,15.5625,32.0,-16.4375
3,77,singular,0.205078125,27.625,26.125,1.5
3,79,singular,0.0004444122314453125,29.875,21.625,8.25
3,80,plural,1.919269561767578e-05,21.375,33.5,-12.125
3,82,plural,1.2874603271484375e-05,20.5,34.0,-13.5
3,83,singular,0.006256103515625,30.125,24.75,5.375
3,87,singular,3.046875,24.25,27.25,-3.0
3,88,plural,4.625,29.5,24.875,4.625
3,89,singular,0.0031890869140625,29.125,19.125,10.0
3,90,plural,0.0023193359375,23.875,30.125,-6.25
4,91,singular,0.00014781951904296875,30.5,20.5,10.0
4,93,singular,0.0002040863037109375,30.375,20.75,9.625
4,94,plural,0.0908203125,25.125,27.5,-2.375
4,95,singular,0.017333984375,28.75,24.625,4.125
4,96,plural,3.4809112548828125e-05,21.625,33.0,-11.375
4,97,singular,0.255859375,26.875,25.625,1.25
4,98,plural,0.07080078125,26.5,29.125,-2.625
4,99,singular,0.007598876953125,29.75,24.5,5.25
4,102,plural,0.0027008056640625,22.5,29.875,-7.375
