epoch,avg_ce,sing_ce,plur_ce,grad_wug,grad_wugs,norm_wug,norm_wugs,target_norm,sep_l2,cos,nbrs_wug,nbrs_wugs,eval_overall,eval_sing,eval_plur
1,7.929876478513082,7.002589702606201,5.460363864898682,77.12019133170446,78.82058716118335,1.453125,1.453125,1.4494974613189697,1.9296875,0.123046875, dogs |  door |  dog |  goat |  fence, Chairs |  frogs |  cats |  dogs |  chairs,0.8956834673881531,0.9208633303642273,0.8705036044120789
2,4.971230961879095,4.004570960998535,3.17327880859375,76.32422901391983,74.43092432022095,1.4609375,1.4609375,1.4494974613189697,1.9296875,0.126953125, dogs |  door |  dog |  child |  fence, cats |  frogs |  Chairs |  dogs |  wolves,0.8956834673881531,0.935251772403717,0.8561151027679443
3,2.7888166387875875,1.8747748136520386,1.8268736600875854,68.82079623540243,69.76525815327962,1.4609375,1.46875,1.4494974613189697,1.9296875,0.1318359375, dogs |  door |  dog |  [wugs] |  child, frogs |  cats |  wolves |  Chairs |  dogs,0.8884891867637634,0.9496402740478516,0.8273381590843201
4,1.4806656089921792,0.8278871178627014,1.097126841545105,53.15943171183268,57.699560228983565,1.46875,1.46875,1.4494974613189697,1.9296875,0.134765625, dogs |  door |  [wugs] |  dog |  child, cats |  frogs |  dogs |  wolves |  Chairs,0.902877688407898,0.9640287756919861,0.8417266011238098
5,0.8379544996966918,0.5874751806259155,0.5035580396652222,41.56198221842448,48.48398081461588,1.46875,1.46875,1.4494974613189697,1.9296875,0.13671875, dogs |  door |  [wugs] |  dog |  child, cats |  frogs |  dogs |  wolves |  Chairs,0.8956834673881531,0.9424460530281067,0.8489208817481995
6,0.5091004674633344,0.3297981917858124,0.39839452505111694,32.01356913248698,35.42940063476563,1.46875,1.4765625,1.4494974613189697,1.9375,0.138671875, dogs |  door |  [wugs] |  dog |  child, cats |  frogs |  dogs |  wolves |  puppies,0.8884891867637634,0.9424460530281067,0.8345323801040649
7,0.3920391850794355,0.2905949056148529,0.2474246621131897,29.581976318359374,28.516242472330728,1.4765625,1.4765625,1.4494974613189697,1.9375,0.138671875, dogs |  door |  [wugs] |  dog |  child, cats |  frogs |  dogs |  wolves |  puppies,0.902877688407898,0.9424460530281067,0.8633093237876892
8,0.3361736303816239,0.27835115790367126,0.18652033805847168,27.453216807047525,26.272313435872395,1.4765625,1.4765625,1.4494974613189697,1.9375,0.138671875, dogs |  door |  [wugs] |  dog |  child, cats |  frogs |  dogs |  wolves |  puppies,0.9064748287200928,0.935251772403717,0.8776978254318237
