epoch,avg_ce,sing_ce,plur_ce,grad_wug,grad_wugs,norm_wug,norm_wugs,target_norm,sep_l2,cos,nbrs_wug,nbrs_wugs,eval_overall,eval_sing,eval_plur
1,4.831891596813997,2.872697114944458,1.0171624422073364,90.72544326782227,71.63889968643586,1.453125,1.4609375,1.4494974613189697,1.9140625,0.1396484375, horses |  rabbits |  birds |  horse |  Horse, trees | trees |  doors |  Trees |  dogs,0.6008403301239014,0.9579831957817078,0.24369747936725616
2,1.3812887741951272,0.5573061108589172,0.4342355728149414,73.37298533121745,55.06577809651693,1.46875,1.46875,1.4494974613189697,1.9140625,0.14453125, horses |  rabbits |  horse |  birds |  bird, trees | trees |  dogs |  doors |  Trees,0.668067216873169,0.9579831957817078,0.3781512677669525
3,0.5866056269539209,0.08918140828609467,0.6591868996620178,43.312049865722656,33.95337041219076,1.46875,1.46875,1.4494974613189697,1.921875,0.1455078125, horses |  rabbits |  horse |  bird |  birds, trees | trees |  dogs |  doors |  Trees,0.7100840210914612,0.9579831957817078,0.462184876203537
4,0.29574031244846993,0.04559658467769623,0.6610144376754761,22.49516092936198,19.40302937825521,1.4765625,1.46875,1.4494974613189697,1.921875,0.146484375, horses |  rabbits |  bird |  horse |  birds, trees |  dogs | trees |  doors |  [wug],0.7100840210914612,0.9159663915634155,0.5042017102241516
5,0.3587033070332836,0.730315625667572,0.014635631814599037,19.94692284266154,18.64079386393229,1.4765625,1.46875,1.4494974613189697,1.921875,0.146484375, horses |  horse |  bird |  rabbits |  [wugs], trees |  dogs | trees |  doors |  Trees,0.7226890921592712,0.8739495873451233,0.5714285969734192
6,0.4292695125943283,0.06386464089155197,0.33200693130493164,28.388228130340575,27.80991948445638,1.4765625,1.46875,1.4494974613189697,1.921875,0.146484375, horse |  bird |  horses |  rabbits |  [wugs], trees |  dogs | trees |  doors |  [wug],0.7478991746902466,0.924369752407074,0.5714285969734192
7,0.4630888196763408,0.3893228769302368,0.04134979471564293,27.20874007542928,26.41650390625,1.4765625,1.46875,1.4494974613189697,1.9296875,0.1455078125, horse |  bird |  horses |  rabbits |  [wugs], trees |  dogs | trees |  doors |  Trees,0.7899159789085388,0.9075630307197571,0.6722689270973206
8,0.3225805429407046,0.655361533164978,0.011796409264206886,21.998522790273032,21.72880605061849,1.4765625,1.4765625,1.4494974613189697,1.9296875,0.14453125, horse |  bird |  rabbits |  horses |  [wugs], trees |  dogs | trees |  doors |  Trees,0.7941176295280457,0.8739495873451233,0.7142857313156128
9,0.2904130070838922,0.01460957620292902,0.5980865359306335,18.472666215896606,18.106808280944826,1.484375,1.46875,1.4494974613189697,1.9296875,0.14453125, bird |  horse |  rabbits |  horses |  [wugs], trees |  dogs | trees |  doors |  Trees,0.7815126180648804,0.9579831957817078,0.605042040348053
10,0.45125840221201846,0.5803957581520081,0.014869283884763718,24.86231740315755,24.689668909708658,1.4765625,1.4765625,1.4494974613189697,1.9296875,0.1435546875, horse |  bird |  rabbits |  horses |  [wugs], trees |  dogs | trees |  doors |  Trees,0.8151260614395142,0.924369752407074,0.7058823704719543
