epoch,wug_proj,wugs_proj,dist
1,0.07899808883666992,0.06999826431274414,0.008999824523925781
2,0.0612700879573822,0.08097079396247864,0.019700706005096436
3,0.051147766411304474,0.08792941272258759,0.03678164631128311
4,0.04573493450880051,0.0905006155371666,0.04476568102836609
5,0.04274653643369675,0.09192913770675659,0.049182601273059845
6,0.03918035700917244,0.09497231245040894,0.055791955441236496
7,0.036109164357185364,0.09708325564861298,0.06097409129142761
8,0.034330740571022034,0.0985194519162178,0.06418871134519577
9,0.031789205968379974,0.10060334205627441,0.06881413608789444
10,0.031226746737957,0.10078498721122742,0.06955824047327042
