epoch,wug_proj,wugs_proj,dist
1,0.05184388905763626,0.07461608946323395,0.022772200405597687
2,0.02722112461924553,0.09385116398334503,0.0666300356388092
3,0.012954086065292358,0.10495419800281525,0.09200011193752289
4,-0.005272513255476952,0.12109950184822083,0.12637200951576233
5,-0.022955214604735374,0.1352703720331192,0.15822558104991913
6,-0.031153684481978416,0.14229291677474976,0.17344659566879272
7,-0.03834165632724762,0.14734411239624023,0.18568576872348785
8,-0.04617708548903465,0.15421096980571747,0.20038805902004242
9,-0.05785716325044632,0.16360719501972198,0.2214643657207489
10,-0.06195828691124916,0.16628319025039673,0.2282414734363556
11,-0.07426248490810394,0.17484915256500244,0.24911163747310638
12,-0.0848810225725174,0.18316468596458435,0.26804572343826294
13,-0.09330350160598755,0.19010818004608154,0.2834116816520691
