run_name,training_condition,filler_image_dir,batch_mode,batch_size,lr,seed,epochs,image_dir,embed_init,write_all,terminate_cond_epochs,stopped_early,best_epoch,effective_epochs,final_ce,final_sing_ce,final_plur_ce,final_overall,final_sing,final_plur,final_sep_l2,final_cos,final_wug_proj,final_wugs_proj,run_dir
syntax_alternating_lr0p001_seed25336_ep50,syntax,,alternating,1,0.001,25336,50,,data/embeddings/init/noun_init.txt,False,5,True,6,6,0.7441622053008662,0.00012568965030368418,1.8009264469146729,0.9285714030265808,0.9831932783126831,0.8739495873451233,2.03125,0.1025390625,-0.02099516987800598,0.17745167016983032,results/lr_ci_results_text_lr0p001_50seeds/seed_25336/syntax_alternating_lr0p001_seed25336_ep50
