epoch,wug_proj,wugs_proj,dist
1,0.03823179751634598,0.06704527139663696,0.028813473880290985
2,0.021029328927397728,0.07914172857999802,0.05811239778995514
3,0.002138136187568307,0.09610255807638168,0.09396442025899887
4,-0.014568625018000603,0.1108793318271637,0.12544795870780945
5,-0.029865160584449768,0.12331933528184891,0.15318450331687927
6,-0.04491691291332245,0.13632772862911224,0.1812446415424347
7,-0.04795540124177933,0.1393589824438095,0.18731439113616943
8,-0.06088358908891678,0.1500559151172638,0.21093949675559998
9,-0.06945451349020004,0.15544156730175018,0.22489607334136963
10,-0.07714769244194031,0.16390858590602875,0.24105627834796906
11,-0.08112165331840515,0.16723716259002686,0.248358815908432
