epoch,wug_proj,wugs_proj,dist
1,-0.049464091658592224,0.02163083478808403,0.07109493017196655
2,-0.07090315222740173,0.03971616551280022,0.11061932146549225
3,-0.08641406893730164,0.05754774808883667,0.1439618170261383
4,-0.10416368395090103,0.0744304358959198,0.17859411239624023
5,-0.10862204432487488,0.0783776268362999,0.18699967861175537
6,-0.12067919969558716,0.09129153937101364,0.2119707465171814
7,-0.1291370689868927,0.09941308200359344,0.22855015099048615
8,-0.13401596248149872,0.10343238711357117,0.23744834959506989
9,-0.137498140335083,0.10597040504217148,0.24346855282783508
10,-0.14672905206680298,0.11642058193683624,0.263149619102478
11,-0.15178349614143372,0.1235913410782814,0.2753748297691345
12,-0.15580777823925018,0.12819898128509521,0.2840067744255066
